id,url,url_status,fb,x,youtube,status,content_type,media_type,notes
a929d9c39ae91496b80a5b6ce68e503498b93e6a,https://www.acheloostv.gr/news/webradio/,ok,,https://x.com/Axeloos_Media,,operating,news,radio,
53a090f3e1c0adb240fdff757a396894571ab4ca,https://radio-orama.gr/,ok,,,,operating,other,radio,
77f15cb1c4e5fd588c6abd98744021f6eb83b07d,https://radioakarnania.gr/,ok,,,,,other,radio,
b7a447976df175c6d1e89f577753661f4fbe1410,https://acheloostvnews.gr/,ok,https://www.facebook.com/axelwostv,https://x.com/Axeloos_Media,https://www.youtube.com/channel/UCa0b8xwm9QEjxKHB740FruQ,operating,news,tv,
20a750c80ff40e8466842582deef40901e88ad92,https://www.arcadia938.gr/,ok,https://www.facebook.com/arcadia938/?locale=el_GR,https://x.com/RadioArcadia938,https://www.youtube.com/@arcadia938,operating,news,radio,
fd5d9345e3d37d68ac8c9ee7f7e59e0d4689c9ca,https://www.drt915.gr/,ok,https://www.facebook.com/drt915/?locale=el_GR,https://x.com/drt915,https://www.youtube.com/@drt915news/videos,operating,news,radio,
f11410893b01517980e048eb3e7c362c6a8efe0a,https://arkadikitv.gr/,ok,https://www.facebook.com/Arakdiki,,https://www.youtube.com/channel/UC_uyEgAF2ofwVYXJILw2M2w,operating,news,tv,
1cc6ddd4c02284d2e53b07a359ef44bf3e1567b4,https://imargolidos.gr/%CF%81%CE%B1%CE%B4%CE%B9%CE%BF%CF%86%CF%89%CE%BD%CE%B9%CE%BA%CF%8C%CF%82-%CF%83%CF%84%CE%B1%CE%B8%CE%BC%CF%8C%CF%82-%CE%B9%CE%B5%CF%81%CE%AC%CF%82-%CE%BC%CE%B7%CF%84%CF%81%CE%BF%CF%80%CF%8C%CE%BB/,ok,,,,,other,radio,
feb0f016c85040035bc8ecf73a77f87b87a75e8a,https://www.orangenews.gr/radio,ok,https://www.facebook.com/orangeradio96/,https://x.com/intent/follow?original_referer=https://www.orangenews.gr&screen_name=orangenewsgr&region=follow_link&tw_p=followbutton&variant=2.0,https://www.youtube.com/@OrangenewsGr/,operating,news,radio,
328cf07b27407456ae11f04ba08bb746d7d04b25,,no_website,,,,not_found,unknown,radio,
eecd8b161675438ef00fe11aed80489a9418a95a,https://www.espressonews.gr/,ok,https://www.facebook.com/espressonews.gr/,https://x.com/espressonews_gr,https://www.youtube.com/@espressonews/videos,operating,news,newspaper,
96586d9f798108bef56644c92cc217e11853efc5,,no_website,,,,not_found,sports,newspaper,
ff66b46b0ad7446a0b4267560c482be032d0046f,,no_website,https://www.facebook.com/StarPressNews/?locale=el_GR,,,not_found,unknown,newspaper,
23ec0020d0e672ddc1e70ec0f08f06a9eed846c1,,no_website,,,,not_found,sports,newspaper,
3d58bb7b98c9ebc90e100f19a51d3978536cfcda,,no_website,,,,not_found,news,newspaper,
09bedbd12cf3385780159a812639e1802f1f00d1,,no_website,,,,not_found,news,newspaper,
3609df753481c3a26c570ee639eaa00c2557c297,https://fonipeiraioton.gr/,ok,,,,operating,news,newspaper,
0d2156f336de2ddc0b7ca5f3a352367ab5a5f0db,https://www.kokkinosprotathlitis.eu/,paywalled,,,,operating,sports,newspaper,
744398242614f7d57067a2077fd38a8d0299b928,,no_website,,,,not_found,other,newspaper,
59b23e5e9664db847a539ba091c54d7c29b23521,,no_website,,,,operating,news,newspaper,
29b9bd66dedd1692462121a3e402333706bbcba1,,no_website,,,,not_found,unknown,radio,
ba1904b1776ea5d38fa6dee4a34ba9f337f3f1e5,https://www.kanaliena.gr/,ok,https://www.facebook.com/kanaliena.gr,https://twitter.com/i/flow/login?redirect_after_login=%2Fkanaliena904,https://www.youtube.com/kanalienagr,operating,news,radio,
52c103740b69a6fd51fd065b042275020dd510f1,https://ecclesiaradio.gr/,ok,,,,operating,other,radio,
39e1dbef4f8f688f10b3c48b9f63c3ccde733002,https://www.alerttv.com.gr/,ok,https://www.facebook.com/people/Alerttvcomgr/100038170187066/,https://x.com/ALERTTV3,https://www.youtube.com/@AlertTVgr,operating,news,tv,
5ccc1a98b1879d88ae4a0293eef07e7a7e130b59,https://blueskytv.gr/,ok,https://www.facebook.com/blueskytv,https://x.com/blueskytvgr,https://www.youtube.com/blueskytv,operating,news,tv,
e084697617136ca278ada72bc0db6955d9e3b3e6,https://www.tvopen.gr/,ok,https://www.facebook.com/opentvgr/,https://x.com/opentvgr,https://www.youtube.com/opentvgr,operating,news,tv,
f2eccdb7d38753900f1377a26b54bb1715a1eccd,https://www.skai.gr/tv/,ok,https://www.facebook.com/skaitv.gr,https://x.com/skaitvGR,https://www.youtube.com/user/skai/featured,operating,news,tv,
c43e166e5c73194c456b55855dde0823be2c7927,https://www.e-grammi.gr/,ok,,,,operating,news,newspaper,
68ed0933af7430d91c73000b5f7b54a97405c07a,,no_website,,,,not_found,unknown,newspaper,
b61758f79f4af053edbf071da4a746c1defd8e13,,no_website,,,,not_found,unknown,newspaper,
4815936f5f3daa8ad528441d5e2d3bbff0efe6d0,,no_website,https://www.facebook.com/p/Mega-Radio-982-Fm-100063931955258/,,,not_found,news,radio,
60b61ba530fa6d4764e152f6e521ca887caa6f69,https://www.radiothiva.gr/,ok,https://www.facebook.com/radiothiva.gr,https://x.com/RadioThiva,https://www.youtube.com/user/RadioThiva975,operating,news,radio,
84ab7de8e98df228ce3e75251a00f8486ac35435,https://typoshalkidikis.gr/,ok,,,,operating,news,newspaper,
1b101566949bf12d58692f97a76411fd6deb84b2,,no_website,,,,not_found,news,radio,
c9da4585a881e7a0dcd744ac5ae07109b814e912,https://politistikossyllogoskassandras.gr/radio.html,ok,,,,operating,other,radio,
01f686070ba73faff2308de7cc4b9cf12731cf20,https://antennafm.gr/,ok,https://www.facebook.com/Antenna971fm/?locale=el_GR,,,operating,news,radio,
e95966e438459898aa449050b09a5747e27a1fd6,https://gavdos888.gr/,ok,https://www.facebook.com/gavdosfm/,,https://www.youtube.com/@gavdos88.8fmgreekradio5,operating,news,radio,
4ecd24c6dd317eb7b285645daa88f6e6cc5cd561,https://www.neatv.gr/,ok,https://www.facebook.com/neatv.gr,https://x.com/neatv_gr,https://www.youtube.com/@neatv84,operating,news,tv,
cf2c88e7b7474935a12fc6dfce1a4c75facabb77,https://ant1aigaiou.gr/,ok,,,,operating,news,radio,
6d2ec086b84e7b7968bc7fb15944c46ab7cfa438,https://tvpatrida.gr/,ok,https://www.facebook.com/patrida.chios/,https://x.com/patridachios,https://www.youtube.com/channel/UCMCew9C72UZvj_4eOWenCTQ/videos,operating,news,radio,
4a9e8ce77917f44741b842a3c73d60aa345cbe0d,https://www.alithia.gr/tv/,ok,https://www.facebook.com/AlithiaMedia,https://x.com/alithiachios,https://www.youtube.com/channel/UCHblWnb-6Rt904hFql5cM5Q,operating,news,tv,
74864da191fcd1140f7d7c9e33afd9b134ed46b9,https://www.corfupress.com/,ok,https://www.facebook.com/CorfuPress.com.Official/,https://x.com/corfupress,https://www.youtube.com/channel/UC38lHlcs0lAuvTghuS7Vd3Q,operating,news,newspaper,
61ec82055599e570a6cce100b415da2c6213f4a9,https://imcorfu.gr/radiofonikos-stathmos/,ok,,,,operating,other,radio,
e2619aa2ba2f9cab7de41df368dc3a23d8aa69f7,https://radiogamma.gr/,ok,https://www.facebook.com/radiogamma94/,,https://www.youtube.com/@radgam8,operating,news,radio,
29ecfb252891807bbbe10ef7bd453ef477f1c463,,,,,,,other,,
90cbe5233f4d3c8cdbc7b2f3f291d44d006aedf1,,,,,,not_found,,,
4b0a5413587999a77f65ac0f8aea2ccc9a1d52b6,https://energy942.gr/,ok,https://www.facebook.com/energy942,https://x.com/Energy942,https://www.youtube.com/channel/UCKcPkiSMArb6_MjCWlvt4qg,operating,news,radio,
0f95f0da50eb38256e4c31d48b72f90854b95be0,https://proinosmorias.gr,ok,,,https://www.youtube.com/@dimitrismitropoulos3910,operating,news,newspaper,
58b2432d10617cf039256d2ecc872ea9299ac53a,,,,,,,other,,
cb108c5bbad51670445122e9c79e0746eebe00a9,https://skycomnet.gr/public/argolida,ok,,,,operating,news,radio,
8d2142a9b783dc4d398a668abbb6250e4874afc9,https://arttv.gr/,ok,https://www.facebook.com/arttvsocial,,https://www.youtube.com/@arttvchannel9493,operating,news,tv,
788621e4276ff2429116b987f900679867c8ac90,,,,,,,sports,,
963552bdbcca3b4bf07632a46e5d1999aee92a29,https://amarysia.gr/,ok,https://www.facebook.com/amarysia.gr/,,,operating,news,newspaper,
750f96c175263b9765621d5c28e8036758c819eb,https://www.iapopsi.gr/,ok,,,,operating,news,newspaper,
03bdf11300df2843bce20bc18e7f1bd9909ded71,https://www.avgi.gr/sto-kokkino,ok,,,,operating,news,radio,
308f26fb13f5c8b0b451d84923151482f7dc77bd,https://ioniantv.gr/location/achaia/,ok,https://www.facebook.com/IonianTv,https://twitter.com/IonianChannel,https://www.youtube.com/channel/UCGM649s8wdiDruTJDgeOMCQ,operating,news,tv,
5de46b121224ee4e0fa0892f8ba753e8eca809d9,https://dytikafm.gr/,ok,,,,operating,news,radio,
f8824639ecb5c58b5cc9533c9c5979291dad5100,https://arkadikitv.gr/,ok,https://www.facebook.com/Arakdiki,,https://www.youtube.com/channel/UC_uyEgAF2ofwVYXJILw2M2w,operating,news,radio,
afd77da20b24796190c4c1baedf895ee0df6c955,https://919.gr/,ok,https://www.facebook.com/919.gr/,,,operating,news,radio,
47941cc09d8336c7f85207a7dbeed2307bb84096,https://athinaikos-typos.gr/,ok,https://www.facebook.com/AthinaikosTypos/,,,operating,news,newspaper,
e96038e6181478e0a78ce50bd7c6e2d226d765e3,https://amarysia.gr/,ok,https://www.facebook.com/amarysia.gr/,,,operating,news,newspaper,
ce9cf644860eed0a9cec9cbcab0113bdeadcd0f5,https://athina984.gr/,ok,https://www.facebook.com/athina9.84fm/?locale=el_GR,https://x.com/984athina?lang=el,https://www.youtube.com/athina984fm,operating,news,radio,
517ad099c402ea15cd1370369ffce98ecc6626ce,https://mahitisnews.gr/,ok,,https://www.youtube.com/@%CE%95%CF%86%CE%B7%CE%BC%CE%B5%CF%81%CE%AF%CE%B4%CE%B1%CE%9C%CE%B1%CF%87%CE%B7%CF%84%CE%AE%CF%82,,operating,news,newspaper,
e5fe150e80f32435d9a02158c45437f9793b71d2,,,,,,not_found,,,
1b5b961aa3ce5838ac438955266eccf17532fc90,,,,,,not_found,,,
f5cf04af3301343114e353c55f1bfd33f1a91556,https://www.parapolitikaradio.gr/,ok,https://www.facebook.com/pages/%CE%A0%CE%B1%CF%81%CE%B1%CF%80%CE%BF%CE%BB%CE%B9%CF%84%CE%B9%CE%BA%CE%AC-901/566473140135111,https://twitter.com/parapolitika901/,,operating,news,radio,
f0f7326d7b9bb049d0b97b08d85f4417ba0ed1b2,https://www.antenna.gr/,ok,https://www.facebook.com/ANT1TV/,https://twitter.com/ant1tv,https://www.youtube.com/c/ant1tv,operating,news,tv,
14095c2388df110e38a9b336ab7522e8d69a7bc5,https://www.star.gr/tv,ok,https://www.facebook.com/StarChannelGrTV/,https://twitter.com/StarChannelGr,https://www.youtube.com/startvgr,operating,news,tv,
05fb8fee6753872134b1fbd5233104df9ce5e479,https://top-nea.gr/,ok,https://www.facebook.com/topneagr,,,operating,news,newspaper,
2840570d8cf6477f7da83093515465ba773a64c4,,,,,,not_found,,,
c7671adf8cf030f77c3f3d4a7fa47419890ff19f,https://siriosfm.gr/,ok,https://www.facebook.com/siriosfm958,https://twitter.com/SiriosFm958,https://www.youtube.com/channel/UCuRQ28gZ1pDMSpXxUtetsug,operating,news,radio,
121e86f157a7cf0404c8f64f7718a201817f3eaa,https://radio.polygyros.gr/,ok,https://www.facebook.com/groups/305906740446,,https://www.youtube.com/@dimos_polygyrou,operating,news,radio,
e1be78c44698968c1ae6d29e01127139cb5c72d7,https://zarparadio.gr/,ok,,,https://www.youtube.com/@zarpanews3212,operating,news,radio,
0626294c2b9c645b8c156d38f91adf1b8eca7935,,,,,,not_found,,,
09faa53394886ccc7ee662297f742994e1574809,https://www.alithia.gr/radio-alitheia/live,ok,https://www.facebook.com/AlithiaMedia,https://www.twitter.com/alithiachios,https://www.youtube.com/channel/UCHblWnb-6Rt904hFql5cM5Q,operating,news,radio,
59a997cf0de01f0863cbb45994c2a9d09559cb38,https://www.life-news.gr/,ok,https://www.facebook.com/LifeNewsRadio/,https://mobile.twitter.com/lifenews1029,https://www.youtube.com/channel/UCsW97EC8lAgdiFA8p4uaFrg,operating,news,radio,
aba831f31754e74807308915fc23e25d664b25b2,,,,,,not_found,,,
1c6072259d96a5f95a0eef367607737ee282acfc,https://www.startmediacorfu.gr/,ok,,,https://www.youtube.com/@starttvkerkyrachannel9298,operating,news,tv,
fcb2d755a592a50ba9c87ec665d5d6f8ebaaf064,,,,,,not_found,,,
a324d2439d437b30f5fbefdeaf4eb6c25286e6ce,,,,,,not_found,,,
a3b81b06f9db6e0e385b32836f793d0a861c94bf,,,,,,not_found,,,
c64781be0c445a964d8a477f78391214da4ecd7d,,,,,,not_found,,,
7410c43af446abf1acd4375d64fe74cb83e9afd9,https://www.hlektra.gr/,ok,https://www.facebook.com/p/%CE%97%CE%BB%CE%AD%CE%BA%CF%84%CF%81%CE%B1-%CE%A1%CE%B1%CE%B4%CE%B9%CE%BF%CF%84%CE%B7%CE%BB%CE%B5%CE%BF%CF%80%CF%84%CE%B9%CE%BA%CF%8C%CF%82-%CE%A3%CF%84%CE%B1%CE%B8%CE%BC%CF%8C%CF%82-100063542305429/,,https://www.youtube.com/@%CE%97%CE%9B%CE%95%CE%9A%CE%A4%CE%A1%CE%91%CE%A1%CE%91%CE%94%CE%99%CE%9F%CE%A4%CE%97%CE%9B%CE%95%CE%9F%CE%A0%CE%A4%CE%99%CE%9A%CE%9F%CE%A3%CE%A3%CE%A4%CE%91%CE%98%CE%9C%CE%9F%CE%A3,operating,news,tv,
e6a83a23f89f05d0e79858425af47f1584af7dc3,,no_website,,,,,,,
f1efc39a9d27166f2d19f5883fb0df2163272ee4,https://www.topmelodyfm.gr/,ok,https://www.facebook.com/TOPMELODY.104.9FM.RADIO/,,,operating,news,radio,
4007c5e17786ffd5e277d2abcb8eef1c06b38d3f,,no_website,,,,,,,
742ded46a81964216ff3898f44f93de91205ae39,,,,,,,other,,
02c740b5dfa6e8a248b12656379bd6469242b2a0,,no_website,,,,,,,
6ded454b32df61379030055b17b2e150a2551218,https://stathmosnet.gr/,ok,https://www.facebook.com/stathmosnet,https://twitter.com/stathmosnet,,operating,news,newspaper,
a87412088d1990df872eab4c8579b13afebbcf88,,,,,,,other,,
ff757d47d2545e3ac1ba30f2c2986eef1ff14dbe,https://www.skyrodos.gr/,ok,,,https://www.youtube.com/channel/UCCh5JItdddXFUgfSgnFu5-Q,operating,news,radio,
d90940c47d097b6da80667e7af34f148682b5023,http://kfm.karpathos.net/,ok,,,,not_found,unknown,radio,
6e3d7b5dc56c6aafd08cbed3fd8094e72235e93a,,,,,,not_found,,,
ed0aa316dc5bc1db2628dd29506d33d8c5c0ae74,,,,,,,other,,
03f610ed414c63d8fe54b10acf1e95f0b239e92b,https://www.iridatv.gr/,ok,https://www.facebook.com/iridatv/?fref=ts,https://x.com/iridatv,https://www.youtube.com/@iridatvrodos,operating,news,tv,
6b2a11f0d8b631c0ed3e159816d6f6d094230fc4,https://www.aigaiotv.gr/,ok,http://www.facebook.com/aigaiotv,http://twitter.com/#!/aigaio_tv,https://www.youtube.com/@aigaiotv1,operating,news,tv,
f6d5f5b9de5540809579bb9bd554c8b5628c638a,https://www.alpha-news.gr/,ok,https://www.facebook.com/alphanewsfm/,https://twitter.com/alphanewsdrama,,operating,news,radio,
d7dae4d18ce5f76489a7301c9bfb4c1d1b301261,https://pelekys.gr/,ok,https://www.facebook.com/profile.php?id=100055478019216,,https://www.youtube.com/channel/UCQCfxsVTAqVsodMolUyzpEw,operating,news,radio,
8def2e98a58854975a6755ee28f6f7e8605f6738,,,,,,not_found,,,
44c9016c200117980952f5624a6ea63c5c95826e,https://www.ptisifm.gr/,ok,,,,operating,other,radio,
947d975d7d15f3afadc3c1e66481e9384de3b5d1,,no_website,,,,,,,
82762fdb3921871254a023d7a45a9ae4c41d72d6,https://www.appsradio.gr/,ok,,,,operating,news,radio,
0782105cfd8a94b99d634cecc1e88d45aeb403e3,https://radiomax.gr/,ok,https://www.facebook.com/maximum936,https://twitter.com/maximum936,,operating,news,radio,
66bcfdd78dcd7ebb0389abd736f1fcea9d22f9d0,https://statusradio.gr/,ok,https://www.facebook.com/statusradio942/,https://twitter.com/STATUSRADIO_942,https://youtube.com/@statusmedia5290,operating,news,radio,
52ba162674b2ce3c124a1d89735f9a69fc826067,https://deltatv.gr/,ok,https://www.facebook.com/deltatv.gr,,https://www.youtube.com/channel/UCzbsC-Pud1UPAYlm5nWI-uQ,operating,news,radio,
a4176761d19ff3c291a66d8795fedcf1781a8a16,,,,,,,other,,
5c959be21d9f3bebe8a1dc202be23541b04d1af7,https://www.tvalfa.gr/,ok,https://www.facebook.com/tvalfainfo,https://x.com/ALFATV_,https://www.youtube.com/channel/UCBRwHWh6I0gEOrsFmbQh-0A,operating,news,tv,
bdaf1f91913760394241b7c9b9e90d4adccf0f03,https://lepantortv.gr/,ok,https://m.facebook.com/lepantortvgr/?locale2=el_GR,https://mobile.twitter.com/lepantotv,https://www.youtube.com/user/lepantortv,operating,news,tv,
41287096af1bec5c5670f25134e1b6a5508a321c,https://www.megatv.com/,ok,https://www.facebook.com/megatvcom/,https://x.com/MegaTvOfficial,https://www.youtube.com/@MegaTVClassics,operating,news,tv,
d6bb4e6d5b8565bd544d363acdf96180797bfe2a,,,,,,,other,,
55ed8a42abb8af1aa34f495f55ab7732fc5f0de3,,no_website,,,,,,,
97fd48b9fb6d64f96b4f611e99874e911c6293b8,,no_website,,,,,,,
43483fed1295ba99849015f77b9ac1326a1f9357,https://tvpatrida.gr/,ok,https://www.facebook.com/patrida.chios/,https://twitter.com/patridachios,https://www.youtube.com/channel/UCMCew9C72UZvj_4eOWenCTQ/videos,operating,news,tv,
d7dc13ac6e74960e31686bc6262bffe4bbafc7f7,https://corfuchannel.com/,ok,https://www.facebook.com/corfuchannel/?ref=page_internal,,https://www.youtube.com/@corfuchanneltileorasi,operating,news,tv,
f107ed92c153dc4459baf9948fcc75d7d25211fa,https://www.inforadio.gr/,ok,https://www.facebook.com/inforadio95.8,https://x.com/f1radio,,operating,news,radio,
f960a9a86fee4f56eccf7dacb916b1fa81dfca11,,no_website,,,,,,,
dbd2e18388885be36743ae196b3fc4f421bf0af4,https://www.kykladiki.gr/,ok,https://www.facebook.com/kykladiki,https://x.com/kykladiki_,https://www.youtube.com/@%CE%9A%CF%85%CE%BA%CE%BB%CE%B1%CE%B4%CE%B9%CE%BA%CE%AE%CE%B5%CF%86%CE%B7%CE%BC%CE%B5%CF%81%CE%AF%CE%B4%CE%B1,operating,news,newspaper,
7f86343b193298d2151d43ae0a34cfd1504921ea,,no_website,,,,,,,
7d61683f9200233a10b031d30a93ba427117ca91,,,,,,,other,,
c448832ae88bb58b6422cf0134fc881056dc2f82,,,,,,not_found,,,
9714298d31ac38a961c944935a7acd70865986f9,https://realvoice995.gr/,ok,https://www.facebook.com/realvoice995,https://twitter.com/RealVoice995,https://www.youtube.com/@RealKos995,operating,news,radio,
0acf75b084bd290c580b47e1adc5c148a0aaaa6b,https://ekfrasi97.gr/,ok,https://www.facebook.com/ekfrasi97/,,https://www.youtube.com/@Ekfrasi97,operating,news,radio,
507fc38e03ee073a214c35299d6797221bddbde1,,no_website,,,,,,,
6f362dbda6f93f63a2916874f9af5c5ed4f15062,https://www.tvkosmos.gr/,ok,https://www.facebook.com/LiveTvkosmos,,https://www.youtube.com/@TVKOSMOS,operating,news,tv,
3c274f27ed11ebfaf7b11a3b102fd41edda0cc72,,no_website,,,,,,,
5df9ee9737287d6d621741bea4290d11aa6239a7,https://www.startvfm.gr/,ok,https://www.facebook.com/p/STAR-%CE%92%CE%BF%CF%81%CE%B5%CE%AF%CE%BF%CF%85-%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%BF%CF%82-100063815432884/?locale=el_GR,,https://www.youtube.com/@startvfmdramas,operating,news,tv,
29a99e9e52514f335d9c750aad8ef608363ef3d6,https://www.90fm.gr/,ok,https://www.facebook.com/evripos90fm,https://twitter.com/evripos90fm,https://www.youtube.com/user/evripos90fm,operating,news,radio,
836bf576b41ab5540fa848a41638ee2453b8cefe,,,,,,,other,,
67df55c396f22a066f9264002229dde857f0def7,https://www.sferikos.gr/,ok,,,,operating,news,radio,
8876900130a418db3c6597f970812d9a78d38afd,,no_website,,,,,,,
fb20805870c6437715f8d4d489c74fe544e23057,https://deltatv.gr/,ok,,,https://www.youtube.com/@deltatvthrakis,operating,news,tv,
7ba81dba8b188729268a789274396591ef108571,https://orestiada.gr/deite-live-stream-sto-youtube/,ok,https://www.facebook.com/Orestiadatv/?locale=el_GR,,https://www.youtube.com/channel/UCHno8DNfeTsWRhMDa6C9isg,operating,news,tv,
660d24050df4ed99465837dcbc6efaf8142f6553,https://echoflorina.gr/,ok,https://facebook.com/ixoflorinas,,https://youtube.com/ixoflo,operating,news,newspaper,
a6a36fb976d773e756063721b622e5357ce33016,https://radio-lehovo.gr/,ok,https://www.facebook.com/RadioLehovo97.1/,https://twitter.com/radio_lehovo,https://www.youtube.com/user/radiolehovo,operating,news,radio,
c4897ed66c0931849131a7efb5f465f4e08ceb8f,http://www.galaxiasfm.gr/,ok,https://www.facebook.com/galaxiasfm92.1/,https://twitter.com/galaxiasfm,https://www.youtube.com/user/Amfisiwtis,operating,news,radio,
86ff4d43d616775fde49ef625c4c071e2ff374bd,,,,,,,other,,
0e1a9db7cee1f4a4e46e9f52136020d8d50fff47,https://lamiafm1.gr/,ok,https://www.facebook.com/people/Lamia-FM-1-962/61559572703683/,,https://www.youtube.com/@LamiaFM-zh8cx,operating,news,radio,
f1c2f22636f2891980823d56142f328b15c0464c,https://radioroumelinews.blogspot.com/,ok,https://www.facebook.com/radioroumelinews/?locale=el_GR,,https://www.youtube.com/@radioroumelinewsfm98lamia,operating,news,radio,
17d1c9dc78a3e648e61b60deec5c122180d4ad85,https://enatv.gr/,ok,,,https://www.youtube.com/channel/UCmi_wJgwV8hn9SYOgxkcSnA/videos,operating,news,tv,
dd4aadf4e03c1225d9597d4a530295cf8942b547,,,,,,not_found,,,
5713a5569350b36725ed3a3fccf0d0cf747996b6,,,,,,not_found,,,
7037f086e0f37c4576e08aab0b86b7dbbe3bffd9,,,,,,not_found,,,
821d445cd9d8be893bacc6f6747302cfa76c81f0,https://www.star-fm.gr/,ok,https://www.facebook.com/starfm.grevena,,https://www.youtube.com/@933StarFM,operating,news,radio,
650d7f91df891341ca00f52e93bd6a60e9ff701b,,,,,,,other,,
c910b02eca91e1ec2bafdda7f7f1259389ef1558,https://ort.gr/fm/,ok,https://www.facebook.com/OrtFm923?ref=hl,https://x.com/patrisnewscom,https://www.youtube.com/user/orttvgr,operating,news,radio,
857f1656f5676307b0a76842d203897966dc8816,https://ort.gr/fm/,ok,https://www.facebook.com/OrtFm923?ref=hl,https://twitter.com/patrisnewscom,https://www.youtube.com/user/orttvgr,operating,news,tv,
d916244824cfb5490ae877b4177b8a66fc4d4d86,https://avena.gr/,ok,,,https://www.youtube.com/@AvenaStudio,operating,news,radio,
56293e95447137edfb8f0f4c3159e98e34e4ccd1,,,,,,not_found,,,
56e364a4f16e6475482b4979ee714c91d8db194f,,,,,,,other,,
72c0e40095c2407416a190cc11cc415eb2582482,,no_website,,,,,,,
8bf52fadd0e38e047617ce6b93f6c1565ede0da5,https://ioanninatv.gr/,ok,https://www.facebook.com/ioanninatv/,,https://www.youtube.com/channel/UC2IL98A393OvLdxKa4qjIKg,operating,news,tv,
b53d9ac6cb176b5ac6647fc3e6651f7842c5f9a1,https://www.epirustv1.eu/,ok,https://www.facebook.com/epirustv1/,https://x.com/epirustv1,https://www.youtube.com/@epirustv1,operating,news,tv,
e7736c1f39928ad845efe5567f4c08ea14788189,https://www.neakriti.gr/,ok,https://www.facebook.com/neakritigr,https://twitter.com/neakritigr,https://www.youtube.com/c/NeakritiGr-News,operating,news,newspaper,
7a2d5cc9a1c21bf643f1b3c906dd41dcdb40a1ad,,,,,,,other,,
0868e55c10f6f46975e8ba4154fb2b0639356479,https://www.politica.gr/,ok,https://www.facebook.com/Politica.gr/,https://x.com/Politicagr,https://www.youtube.com/@politicagr8579,operating,news,radio,
d3bf473f380df82cd6d05204f010ae2ba49b2f2f,,,,,,,other,,
f893fcda7649cec989f3241c714194aa82caf731,https://www.ekriti.gr/,ok,https://www.facebook.com/ekriti.gr,https://twitter.com/ekriti_gr,https://www.youtube.com/@ekritigr-fq6ys,operating,news,radio,
0756f34689af9bf717c819c4c3e114dd0ccdcd7f,,,,,,not_found,,,
cabb711a10935c3c0c1c9c4f4c8e820dfc46e6a6,https://www.radio972.gr/,ok,https://www.facebook.com/people/Radio-Hersonissos-972/100057546936036/,,,operating,news,radio,
a219f9eb9d3a1a41d29e399801992b616c9a5b5d,https://www.skaikritis.gr/,ok,https://www.facebook.com/skaikritis/,,https://www.youtube.com/channel/UCtoP8IEu_eIgh1qHk394Y-w,operating,news,radio,
a558ff98e5ae6938614b2d0fcb504fbaa9701367,,,,,,,other,,
c4f939e706add6a6d70a3e5b3e202439fd6945d5,https://tvcreta.gr/,ok,https://www.facebook.com/TVCretaOfficial/,https://twitter.com/TV_Creta,https://www.youtube.com/channel/UCBjb_pNOT0WQMh7QGHmajEA,operating,news,tv,
77df81ee8884fc9dda98119dc373949d7d561fc2,,,,,,not_found,,,
632f4c25eece06a76b2a002e1651d8329a3be8cf,https://epikairotita.info/,ok,https://www.facebook.com/people/%CE%95%CF%80%CE%B9%CE%BA%CE%B1%CE%B9%CF%81%CF%8C%CF%84%CE%B7%CF%84%CE%B1-%CE%9A%CE%B1%CF%81%CE%B4%CE%AF%CF%84%CF%83%CE%B1%CF%82/100063281706579/,,,operating,news,newspaper,
501e61239ebd8a8b64867a9c58edeaf421aa6f22,,,,,,not_found,,,
738fffb58785e6e98daeb57dba7277b6aa41d349,https://www.thessaliatv.gr/,ok,https://www.facebook.com/thessaliatv.gr,https://x.com/thessaliatv,https://www.youtube.com/c/thessaliatv1,operating,news,tv,
0e696343d72ee8361d7f72ed26122edd72d63c1d,https://fonikastorias.gr/,ok,https://www.facebook.com/fonikastorias,,https://www.youtube.com/@dimitrisiatrou6994,operating,news,newspaper,
44be01d217463260c4160324eb6a026fddba8e51,https://kastoriafm.gr/,ok,,,,operating,news,radio,
b8dbf5ff194f80a94810d02115fddae6d90fb1fb,https://www.diktyo1.com/,ok,,,https://www.youtube.com/@diktyo1,operating,news,tv,
46f2f8cb715f10624694c1c0edaa90d99c5f4627,,no_website,,,,,,,
2865f5c8e892b431eb63e6d67cb05e643a50e83d,https://www.kavalanews.gr/,ok,https://www.facebook.com/kavalanews.gr,https://x.com/kavalanews,https://www.youtube.com/user/kavalanews,operating,news,radio,
6260c6b92985ec34937547191dcc65a95822a960,,,,,,,other,,
033a7fbfab463b22fe30af7ec8ae09a6ac3d77d8,https://enaradio.gr/,ok,,,,operating,news,radio,
dbf8073d0374ad01567a650cbd9dd073be0c50c7,,,,,,,other,,
c1983b10ca510e05b2a41af753abe3dc0862b84e,https://centertv.gr/,ok,https://www.facebook.com/centertv,,https://www.youtube.com/@centerwebtv,operating,news,tv,
80ad24660a85673fbcc24a68c84e611847b16255,,,,,,,other,,
c5ec6c5643999e537b31681903d3405ed7689175,,,,,,,other,,
5675ed8d9bc8da8aefaaa6802c0a28af7365555d,https://www.eidisis.gr/,ok,https://www.facebook.com/eidisis.gr,https://x.com/EidisisGr,https://www.youtube.com/user/eidisisgr,operating,news,newspaper,
