canonical_url,domain,outlet_count,outlet_ids,outlet_names,media_types,owners,prefectures,source_names,has_manual,fb_any,x_any,youtube_any,has_tv,has_radio,has_newspaper,has_website_entity,web_native
https://avgi.gr,avgi.gr,2,"['03bdf11300df2843bce20bc18e7f1bd9909ded71', '80b70ba0858f95361743d8bd5b25d681b104aaf8']","['105,5 ΣΤΟ ΚΟΚΚΙΝΟ', 'Η ΑΥΓΗ']","['newspaper', 'radio']","['LEFT MEDIA ΡΑΔΙΟΦΩΝΙΚΗ - ΤΗΛΕΟΠΤΙΚΗ Α.Ε\nΑ ΓΕΜΗ 006820001000\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΚΩΝΣΤΑΝΤΙΝΟΣ ΝΙΚΟΛΤΣΙΟΣ', 'Η ΑΥΓΗ ΑΕ']",['Attica'],"['esr_radio', 'mt_press']",False,https://www.facebook.com/AvgiOnline,https://x.com/AvgiOnline,https://www.youtube.com/user/havgi,False,True,True,False,False
https://bankingnews.gr,bankingnews.gr,1,['de640a42c8200d1368071dcf4d3e775a46981a74'],['bankingnews'],['website'],['BANKINGNEWS MON.AE'],['Attica'],['mt_websites'],False,https://www.facebook.com/bankingnewsgr/,https://twitter.com/bankingnewsgr,,False,False,False,True,True
https://banks.com.gr,banks.com.gr,1,['00fe056bf82113e8623e2e5b58f484ce16752cbb'],['banks'],['website'],['ETHOS MEDIA AE'],['Attica'],['mt_websites'],False,https://www.facebook.com/Bankscomgr.News,,https://www.youtube.com/channel/UCGlYoCC2xt0vWEa-n-qPJkw,False,False,False,True,True
https://best-tv.gr,best-tv.gr,1,['6c8ecac34c6853562b5e3ef9df4fc0fce78118d2'],['BEST TV'],['tv'],['ΜΕΣΣΗΝΙΑΚΗ ΡΑΔΙΟΦΩΝΙΑ ΤΗΛΕΟΡΑΣΗ Α.Ε.'],['Messinia'],['esr_tv_regional'],False,https://www.facebook.com/bestkalamata/,https://x.com/BestTvKalamata,https://www.youtube.com/user/besttvkalamata,True,False,False,False,False
https://blueskytv.gr,blueskytv.gr,2,"['5ccc1a98b1879d88ae4a0293eef07e7a7e130b59', '92a3d138a3c81bea60aed8845ed1b0e9daa5c5fe']","['BLUE SKY', 'blueskytv']","['tv', 'website']","['BLUE SKY', 'ΓΕΝΙΚΕΣ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ   Α.Ε.']",['Attica'],"['esr_tv_regional', 'mt_websites']",False,https://www.facebook.com/blueskytv,https://twitter.com/blueskytvgr,https://www.youtube.com/blueskytv,True,False,False,True,False
https://boro.gr,boro.gr,1,['41b6e7a1479ee0806ffa76974e3611b834774778'],['boro'],['website'],['BORO'],['Attica'],['mt_websites'],False,https://www.facebook.com/anna.drouza.5,,https://www.youtube.com/channel/UCuGJLReC83dVlPH2VyiQsjg/videos,False,False,False,True,True
https://businessdaily.gr,businessdaily.gr,1,['3667e5706a3af763422974131a73a783af9bf6b6'],['businessdaily'],['website'],[],['Attica'],['mt_websites'],False,https://facebook.com/BusinessDaily1/,https://twitter.com/BusinessDaily9,,False,False,False,True,True
https://businessnews.gr,businessnews.gr,1,['a432c3312d0462f986b29b63b442773798e780bb'],['businessnews'],['website'],['DIRECTION BUSINESS NETWORK'],['Attica'],['mt_websites'],False,https://www.facebook.com/BusinessNews.gr/,https://x.com/businessnewsgr,,False,False,False,True,True
https://businessvoice.gr,businessvoice.gr,1,['6ca41412bad23466c7c0c1bf36e7be49142e1e0d'],['businessvoice'],['website'],['MEDIAHUB GROUP'],['Attica'],['mt_websites'],False,https://www.facebook.com/emeagr/,https://x.com/emea_gr,https://www.youtube.com/channel/UCREQMgqRCOIoJFtLjxk-uKA,False,False,False,True,True
https://capital.gr,capital.gr,1,['0d1f752d9a1e52598767dd12a6a9ac48b0b255ee'],['ΚΕΦΑΛΑΙΟ'],['newspaper'],['ΚΑΠΙΤΑΛ.GR AE'],['Attica'],['mt_press'],False,https://www.facebook.com/capital.gr,https://x.com/capitalgr?lang=en,https://www.youtube.com/channel/UCU-qRWNRh3ZbEpY_1CUtNzw,False,False,True,False,False
